method,guidance_scale,prompt_index,prompt_length_group,word_count,prompt,image_path,num_inference_steps,elapsed_seconds,peak_vram_gb,is_first_prompt,clip_cosine,clip_score
guidance_3_5,3.5,30,50_words,50,"A futuristic classroom shows robots and children building a small rocket, posters spelling SANA on the wall, tablets glowing on desks, a teacher adjusting holographic equations, and tiny drones carrying tools between colorful experiment stations while sunlight enters through wide windows above plants wires gears notebooks and safety helmets neatly.",outputs\day4_guidance_3_5\30_a_futuristic_classroom_shows_robots_and_children_building_a_smal.png,20,1.2235099000026821,6.979499816894531,False,0.3672398626804352,36.72398626804352
guidance_4_5,4.5,1,10_words,10,red apple resting on wooden table under soft studio light,outputs\day2_baseline_20steps\01_red_apple_resting_on_wooden_table_under_soft_studio_light.png,20,2.820030900000347,6.979499816894531,True,0.3294485807418823,32.94485807418823
guidance_4_5,4.5,2,10_words,10,golden retriever sitting on grass beside a white garden ball,outputs\day2_baseline_20steps\02_golden_retriever_sitting_on_grass_beside_a_white_garden_ball.png,20,1.0299128000001474,6.979499816894531,False,0.3724573254585266,37.24573254585266
guidance_4_5,4.5,3,10_words,10,blue sports car parked on empty road at bright noon,outputs\day2_baseline_20steps\03_blue_sports_car_parked_on_empty_road_at_bright_noon.png,20,1.0113271000000168,6.979499816894531,False,0.29935193061828613,29.935193061828613
guidance_4_5,4.5,4,10_words,10,white ceramic mug steaming on kitchen counter near morning window,outputs\day2_baseline_20steps\04_white_ceramic_mug_steaming_on_kitchen_counter_near_morning_windo.png,20,1.0020230000000083,6.979499816894531,False,0.35949692130088806,35.949692130088806
guidance_4_5,4.5,5,10_words,10,sunflower standing in clear glass vase beside folded linen napkin,outputs\day2_baseline_20steps\05_sunflower_standing_in_clear_glass_vase_beside_folded_linen_napki.png,20,1.0091355999998086,6.979499816894531,False,0.3649657964706421,36.49657964706421
guidance_4_5,4.5,6,10_words,10,black bicycle leaning against brick wall after summer rain quietly,outputs\day2_baseline_20steps\06_black_bicycle_leaning_against_brick_wall_after_summer_rain_quiet.png,20,1.0511694000001626,6.979499816894531,False,0.3188818097114563,31.88818097114563
guidance_4_5,4.5,7,10_words,10,chocolate cake slice on porcelain plate with silver fork nearby,outputs\day2_baseline_20steps\07_chocolate_cake_slice_on_porcelain_plate_with_silver_fork_nearby.png,20,1.0302264000001742,6.979499816894531,False,0.3128839433193207,31.288394331932068
guidance_4_5,4.5,8,10_words,10,green backpack hanging from classroom chair under fluorescent lights quietly,outputs\day2_baseline_20steps\08_green_backpack_hanging_from_classroom_chair_under_fluorescent_li.png,20,0.9974779999997736,6.979499816894531,False,0.381231427192688,38.1231427192688
guidance_4_5,4.5,9,10_words,10,white sailboat drifting across calm lake during golden sunset alone,outputs\day2_baseline_20steps\09_white_sailboat_drifting_across_calm_lake_during_golden_sunset_al.png,20,0.9358594000000267,6.979499816894531,False,0.3444634974002838,34.44634974002838
guidance_4_5,4.5,10,10_words,10,red sneakers placed on concrete floor beside gym lockers neatly,outputs\day2_baseline_20steps\10_red_sneakers_placed_on_concrete_floor_beside_gym_lockers_neatly.png,20,1.103769899999861,6.979499816894531,False,0.3504387438297272,35.04387438297272
guidance_4_5,4.5,11,30_words,30,"A robot chef cooks pasta in a modern kitchen, steam rising from the pan, stainless tools hanging nearby, warm cinematic lighting, and a curious child watching from the doorway quietly.",outputs\day2_baseline_20steps\11_a_robot_chef_cooks_pasta_in_a_modern_kitchen_steam_rising_from_t.png,20,1.0068433999999797,6.979499816894531,False,0.39259523153305054,39.259523153305054
guidance_4_5,4.5,12,30_words,30,"A cozy bedroom glows with warm sunset light through a large window, with folded blankets, potted plants, framed photos, and a small desk ready for reading beside tea and pencils.",outputs\day2_baseline_20steps\12_a_cozy_bedroom_glows_with_warm_sunset_light_through_a_large_wind.png,20,1.0156314000000748,6.979499816894531,False,0.392966628074646,39.2966628074646
guidance_4_5,4.5,13,30_words,30,"A futuristic train station has glass walls, hovering signs, morning sunlight, travelers waiting on silver benches, and a sleek maglev train arriving beside platform seven with soft blue interior lights.",outputs\day2_baseline_20steps\13_a_futuristic_train_station_has_glass_walls_hovering_signs_mornin.png,20,0.9805181000001539,6.979499816894531,False,0.3191719055175781,31.917190551757812
guidance_4_5,4.5,14,30_words,30,"A young astronaut plants a flag on a colorful alien planet, while crystal rocks, purple grass, two moons, and a tiny rover fill the background under pale green evening clouds.",outputs\day2_baseline_20steps\14_a_young_astronaut_plants_a_flag_on_a_colorful_alien_planet_while.png,20,0.9717218000000685,6.979499816894531,False,0.37640994787216187,37.64099478721619
guidance_4_5,4.5,15,30_words,30,"A vintage camera rests on a wooden desk surrounded by travel postcards, brass coins, a notebook, warm lamplight, and an open map of Europe beside a half packed canvas bag.",outputs\day2_baseline_20steps\15_a_vintage_camera_rests_on_a_wooden_desk_surrounded_by_travel_pos.png,20,0.9929556000001867,6.979499816894531,False,0.37610936164855957,37.61093616485596
guidance_4_5,4.5,16,30_words,30,"A small cafe corner holds leafy plants, stacked books, a blue armchair, soft afternoon light, and a steaming cup of coffee beside a handwritten menu on the narrow wooden table.",outputs\day2_baseline_20steps\16_a_small_cafe_corner_holds_leafy_plants_stacked_books_a_blue_armc.png,20,0.9674891999998181,6.979499816894531,False,0.3859372138977051,38.59372138977051
guidance_4_5,4.5,17,30_words,30,"A watercolor painting shows a mountain village beside a river, with stone bridges, red roofs, distant mist, pine trees, and tiny people walking home under a pale evening sky together.",outputs\day2_baseline_20steps\17_a_watercolor_painting_shows_a_mountain_village_beside_a_river_wi.png,20,0.9847779000001537,6.979499816894531,False,0.35388925671577454,35.388925671577454
guidance_4_5,4.5,18,30_words,30,"A fantasy library rises around a spiral staircase, with floating candles, glowing books, brass ladders, velvet chairs, and a cat sleeping beneath the desk near a blue magical globe quietly.",outputs\day2_baseline_20steps\18_a_fantasy_library_rises_around_a_spiral_staircase_with_floating_.png,20,0.9349440000000868,6.979499816894531,False,0.3857991695404053,38.57991695404053
guidance_4_5,4.5,19,30_words,30,"A rainy city street reflects shop windows and traffic lights, while pedestrians carry umbrellas past bicycles, food stalls, neon signs, and puddles glowing orange under a dark cinematic evening sky.",outputs\day2_baseline_20steps\19_a_rainy_city_street_reflects_shop_windows_and_traffic_lights_whi.png,20,0.888218500000221,6.979499816894531,False,0.35823506116867065,35.823506116867065
guidance_4_5,4.5,20,30_words,30,"A wooden cabin sits in a snowy forest, smoke rising from the chimney, warm windows glowing, pine branches bending, and footprints crossing the yard toward a small frozen pond nearby.",outputs\day2_baseline_20steps\20_a_wooden_cabin_sits_in_a_snowy_forest_smoke_rising_from_the_chim.png,20,0.9746665000002395,6.979499816894531,False,0.32029274106025696,32.029274106025696
guidance_4_5,4.5,21,50_words,50,"A small robot holds a red umbrella beside a striped cat in front of a rainy bookstore, while the window sign says SANA, puddles reflect yellow lamps, two bicycles lean nearby, and a delivery drone hovers above the narrow street as shoppers wait under awnings during a gentle evening storm.",outputs\day2_baseline_20steps\21_a_small_robot_holds_a_red_umbrella_beside_a_striped_cat_in_front.png,20,1.021550500000103,6.979499816894531,False,0.394730806350708,39.4730806350708
guidance_4_5,4.5,22,50_words,50,"A cyberpunk street market glows at midnight with crowded food stalls, neon kanji signs, rain reflections, masked shoppers, steam vents, hovering taxis, and a musician playing beside a noodle cart, while a child points at a holographic dragon above the wet plaza near a flickering red vending machine tonight outside.",outputs\day2_baseline_20steps\22_a_cyberpunk_street_market_glows_at_midnight_with_crowded_food_st.png,20,1.0181101000002855,6.979499816894531,False,0.37343329191207886,37.343329191207886
guidance_4_5,4.5,23,50_words,50,"A medieval wizard teaches three students inside a crowded library, with glowing books floating above an oak table, candles dripping wax, a raven watching from a shelf, maps pinned to stone walls, and a silver telescope aimed at moonlight through the tall arched window behind a stack of scrolls tonight.",outputs\day2_baseline_20steps\23_a_medieval_wizard_teaches_three_students_inside_a_crowded_librar.png,20,1.013193400000091,6.979499816894531,False,0.34762245416641235,34.762245416641235
guidance_4_5,4.5,24,50_words,50,"A busy spaceport spreads beneath an orange sky, where two astronauts repair a rover beside a cargo ship, engineers carry tools, fuel pipes cross the landing pad, warning lights blink, and tourists photograph distant planets from behind glass while security robots guide them toward a silver observation balcony above calmly.",outputs\day2_baseline_20steps\24_a_busy_spaceport_spreads_beneath_an_orange_sky_where_two_astrona.png,20,0.9989329999998517,6.979499816894531,False,0.3189433515071869,31.89433515071869
guidance_4_5,4.5,25,50_words,50,"A family picnic fills a sunny park, where a child flies a kite, a dog sleeps beneath the table, balloons drift near a fountain, grandparents pour lemonade, sandwiches sit in baskets, and clouds cast soft shadows across the grass while birds circle above a blanket covered with fresh strawberries nearby.",outputs\day2_baseline_20steps\25_a_family_picnic_fills_a_sunny_park_where_a_child_flies_a_kite_a_.png,20,1.002614099999846,6.979499816894531,False,0.38267889618873596,38.267889618873596
guidance_4_5,4.5,26,50_words,50,"A steampunk workshop contains brass gears, glass tubes, a robot bird, a chalkboard that says PCAS, copper lamps, scattered blueprints, and an inventor tightening a valve while sparks fly from a half built clockwork engine beside shelves packed with lenses springs tools and polished wooden boxes under smoky golden light.",outputs\day2_baseline_20steps\26_a_steampunk_workshop_contains_brass_gears_glass_tubes_a_robot_bi.png,20,0.9627567000002273,6.979499816894531,False,0.3563351631164551,35.63351631164551
guidance_4_5,4.5,27,50_words,50,"A seaside festival begins at dusk with lanterns, musicians, children dancing, fireworks over the water, fishing boats tied to the pier, vendors selling fruit, and a painter capturing the scene while waves shimmer under purple clouds near a wooden stage covered with flowers ribbons drums and glowing paper stars tonight.",outputs\day2_baseline_20steps\27_a_seaside_festival_begins_at_dusk_with_lanterns_musicians_childr.png,20,1.0056004000002758,6.979499816894531,False,0.382255494594574,38.2255494594574
guidance_4_5,4.5,28,50_words,50,"A detective office is cluttered with case files, where a woman studies a city map, a man holds a flashlight, clues cover the wall, rain streaks the window, and a clock points toward midnight as coffee steams beside photographs marked with red thread across a dusty wooden desk quietly tonight.",outputs\day2_baseline_20steps\28_a_detective_office_is_cluttered_with_case_files_where_a_woman_st.png,20,0.9945112999998855,6.979499816894531,False,0.3457721471786499,34.57721471786499
guidance_4_5,4.5,29,50_words,50,"A fantasy battle unfolds in heavy rain as a dragon flies above a castle, knights defend a bridge, archers light flaming arrows, horses rear near broken shields, and lightning reveals a wizard casting blue magic while villagers watch from stone windows beside banners torn by wind over the river below.",outputs\day2_baseline_20steps\29_a_fantasy_battle_unfolds_in_heavy_rain_as_a_dragon_flies_above_a.png,20,0.9971294999995735,6.979499816894531,False,0.3719933032989502,37.19933032989502
guidance_4_5,4.5,30,50_words,50,"A futuristic classroom shows robots and children building a small rocket, posters spelling SANA on the wall, tablets glowing on desks, a teacher adjusting holographic equations, and tiny drones carrying tools between colorful experiment stations while sunlight enters through wide windows above plants wires gears notebooks and safety helmets neatly.",outputs\day2_baseline_20steps\30_a_futuristic_classroom_shows_robots_and_children_building_a_smal.png,20,0.9909855999999309,6.979499816894531,False,0.359869122505188,35.9869122505188
guidance_5_5,5.5,1,10_words,10,red apple resting on wooden table under soft studio light,outputs\day4_guidance_5_5\01_red_apple_resting_on_wooden_table_under_soft_studio_light.png,20,2.773938400001498,6.979499816894531,True,0.33266404271125793,33.26640427112579
guidance_5_5,5.5,2,10_words,10,golden retriever sitting on grass beside a white garden ball,outputs\day4_guidance_5_5\02_golden_retriever_sitting_on_grass_beside_a_white_garden_ball.png,20,1.045783499997924,6.979499816894531,False,0.370258629322052,37.0258629322052
guidance_5_5,5.5,3,10_words,10,blue sports car parked on empty road at bright noon,outputs\day4_guidance_5_5\03_blue_sports_car_parked_on_empty_road_at_bright_noon.png,20,1.0306764999986626,6.979499816894531,False,0.29980766773223877,29.980766773223877
guidance_5_5,5.5,4,10_words,10,white ceramic mug steaming on kitchen counter near morning window,outputs\day4_guidance_5_5\04_white_ceramic_mug_steaming_on_kitchen_counter_near_morning_windo.png,20,1.1100137000030372,6.979499816894531,False,0.35429874062538147,35.42987406253815
guidance_5_5,5.5,5,10_words,10,sunflower standing in clear glass vase beside folded linen napkin,outputs\day4_guidance_5_5\05_sunflower_standing_in_clear_glass_vase_beside_folded_linen_napki.png,20,1.0782091000000946,6.979499816894531,False,0.38294655084609985,38.294655084609985
guidance_5_5,5.5,6,10_words,10,black bicycle leaning against brick wall after summer rain quietly,outputs\day4_guidance_5_5\06_black_bicycle_leaning_against_brick_wall_after_summer_rain_quiet.png,20,1.1797194999962812,6.979499816894531,False,0.32284513115882874,32.28451311588287
guidance_5_5,5.5,7,10_words,10,chocolate cake slice on porcelain plate with silver fork nearby,outputs\day4_guidance_5_5\07_chocolate_cake_slice_on_porcelain_plate_with_silver_fork_nearby.png,20,1.1647834999967017,6.979499816894531,False,0.31389352679252625,31.389352679252625
guidance_5_5,5.5,8,10_words,10,green backpack hanging from classroom chair under fluorescent lights quietly,outputs\day4_guidance_5_5\08_green_backpack_hanging_from_classroom_chair_under_fluorescent_li.png,20,1.1273574999941047,6.979499816894531,False,0.3789096772670746,37.89096772670746
guidance_5_5,5.5,9,10_words,10,white sailboat drifting across calm lake during golden sunset alone,outputs\day4_guidance_5_5\09_white_sailboat_drifting_across_calm_lake_during_golden_sunset_al.png,20,1.171644699999888,6.979499816894531,False,0.3441629409790039,34.41629409790039
guidance_5_5,5.5,10,10_words,10,red sneakers placed on concrete floor beside gym lockers neatly,outputs\day4_guidance_5_5\10_red_sneakers_placed_on_concrete_floor_beside_gym_lockers_neatly.png,20,1.1225819000028423,6.979499816894531,False,0.34686487913131714,34.686487913131714
guidance_5_5,5.5,11,30_words,30,"A robot chef cooks pasta in a modern kitchen, steam rising from the pan, stainless tools hanging nearby, warm cinematic lighting, and a curious child watching from the doorway quietly.",outputs\day4_guidance_5_5\11_a_robot_chef_cooks_pasta_in_a_modern_kitchen_steam_rising_from_t.png,20,1.1822001000036835,6.979499816894531,False,0.3897375166416168,38.97375166416168
guidance_5_5,5.5,12,30_words,30,"A cozy bedroom glows with warm sunset light through a large window, with folded blankets, potted plants, framed photos, and a small desk ready for reading beside tea and pencils.",outputs\day4_guidance_5_5\12_a_cozy_bedroom_glows_with_warm_sunset_light_through_a_large_wind.png,20,1.1234044000011636,6.979499816894531,False,0.38637396693229675,38.637396693229675
guidance_5_5,5.5,13,30_words,30,"A futuristic train station has glass walls, hovering signs, morning sunlight, travelers waiting on silver benches, and a sleek maglev train arriving beside platform seven with soft blue interior lights.",outputs\day4_guidance_5_5\13_a_futuristic_train_station_has_glass_walls_hovering_signs_mornin.png,20,1.1668994999999995,6.979499816894531,False,0.32326364517211914,32.326364517211914
guidance_5_5,5.5,14,30_words,30,"A young astronaut plants a flag on a colorful alien planet, while crystal rocks, purple grass, two moons, and a tiny rover fill the background under pale green evening clouds.",outputs\day4_guidance_5_5\14_a_young_astronaut_plants_a_flag_on_a_colorful_alien_planet_while.png,20,1.1424847999951453,6.979499816894531,False,0.3773993253707886,37.73993253707886
guidance_5_5,5.5,15,30_words,30,"A vintage camera rests on a wooden desk surrounded by travel postcards, brass coins, a notebook, warm lamplight, and an open map of Europe beside a half packed canvas bag.",outputs\day4_guidance_5_5\15_a_vintage_camera_rests_on_a_wooden_desk_surrounded_by_travel_pos.png,20,1.1095905999973183,6.979499816894531,False,0.37186872959136963,37.18687295913696
guidance_5_5,5.5,16,30_words,30,"A small cafe corner holds leafy plants, stacked books, a blue armchair, soft afternoon light, and a steaming cup of coffee beside a handwritten menu on the narrow wooden table.",outputs\day4_guidance_5_5\16_a_small_cafe_corner_holds_leafy_plants_stacked_books_a_blue_armc.png,20,1.087500400004501,6.979499816894531,False,0.3936194181442261,39.36194181442261
guidance_5_5,5.5,17,30_words,30,"A watercolor painting shows a mountain village beside a river, with stone bridges, red roofs, distant mist, pine trees, and tiny people walking home under a pale evening sky together.",outputs\day4_guidance_5_5\17_a_watercolor_painting_shows_a_mountain_village_beside_a_river_wi.png,20,1.0843037000013283,6.979499816894531,False,0.3543025851249695,35.43025851249695
guidance_5_5,5.5,18,30_words,30,"A fantasy library rises around a spiral staircase, with floating candles, glowing books, brass ladders, velvet chairs, and a cat sleeping beneath the desk near a blue magical globe quietly.",outputs\day4_guidance_5_5\18_a_fantasy_library_rises_around_a_spiral_staircase_with_floating_.png,20,1.1424062000005506,6.979499816894531,False,0.38595548272132874,38.59554827213287
guidance_5_5,5.5,19,30_words,30,"A rainy city street reflects shop windows and traffic lights, while pedestrians carry umbrellas past bicycles, food stalls, neon signs, and puddles glowing orange under a dark cinematic evening sky.",outputs\day4_guidance_5_5\19_a_rainy_city_street_reflects_shop_windows_and_traffic_lights_whi.png,20,1.1232729999974254,6.979499816894531,False,0.3426591157913208,34.26591157913208
guidance_5_5,5.5,20,30_words,30,"A wooden cabin sits in a snowy forest, smoke rising from the chimney, warm windows glowing, pine branches bending, and footprints crossing the yard toward a small frozen pond nearby.",outputs\day4_guidance_5_5\20_a_wooden_cabin_sits_in_a_snowy_forest_smoke_rising_from_the_chim.png,20,1.1487474000023212,6.979499816894531,False,0.325358510017395,32.5358510017395
guidance_5_5,5.5,21,50_words,50,"A small robot holds a red umbrella beside a striped cat in front of a rainy bookstore, while the window sign says SANA, puddles reflect yellow lamps, two bicycles lean nearby, and a delivery drone hovers above the narrow street as shoppers wait under awnings during a gentle evening storm.",outputs\day4_guidance_5_5\21_a_small_robot_holds_a_red_umbrella_beside_a_striped_cat_in_front.png,20,1.1867682000010973,6.979499816894531,False,0.39137494564056396,39.1374945640564
guidance_5_5,5.5,22,50_words,50,"A cyberpunk street market glows at midnight with crowded food stalls, neon kanji signs, rain reflections, masked shoppers, steam vents, hovering taxis, and a musician playing beside a noodle cart, while a child points at a holographic dragon above the wet plaza near a flickering red vending machine tonight outside.",outputs\day4_guidance_5_5\22_a_cyberpunk_street_market_glows_at_midnight_with_crowded_food_st.png,20,1.1297424000003957,6.979499816894531,False,0.3716011345386505,37.16011345386505
guidance_5_5,5.5,23,50_words,50,"A medieval wizard teaches three students inside a crowded library, with glowing books floating above an oak table, candles dripping wax, a raven watching from a shelf, maps pinned to stone walls, and a silver telescope aimed at moonlight through the tall arched window behind a stack of scrolls tonight.",outputs\day4_guidance_5_5\23_a_medieval_wizard_teaches_three_students_inside_a_crowded_librar.png,20,1.0831508999981452,6.979499816894531,False,0.3497827649116516,34.97827649116516
guidance_5_5,5.5,24,50_words,50,"A busy spaceport spreads beneath an orange sky, where two astronauts repair a rover beside a cargo ship, engineers carry tools, fuel pipes cross the landing pad, warning lights blink, and tourists photograph distant planets from behind glass while security robots guide them toward a silver observation balcony above calmly.",outputs\day4_guidance_5_5\24_a_busy_spaceport_spreads_beneath_an_orange_sky_where_two_astrona.png,20,1.1131084000007831,6.979499816894531,False,0.31789451837539673,31.789451837539673
guidance_5_5,5.5,25,50_words,50,"A family picnic fills a sunny park, where a child flies a kite, a dog sleeps beneath the table, balloons drift near a fountain, grandparents pour lemonade, sandwiches sit in baskets, and clouds cast soft shadows across the grass while birds circle above a blanket covered with fresh strawberries nearby.",outputs\day4_guidance_5_5\25_a_family_picnic_fills_a_sunny_park_where_a_child_flies_a_kite_a_.png,20,1.138775400002487,6.979499816894531,False,0.38284021615982056,38.284021615982056
guidance_5_5,5.5,26,50_words,50,"A steampunk workshop contains brass gears, glass tubes, a robot bird, a chalkboard that says PCAS, copper lamps, scattered blueprints, and an inventor tightening a valve while sparks fly from a half built clockwork engine beside shelves packed with lenses springs tools and polished wooden boxes under smoky golden light.",outputs\day4_guidance_5_5\26_a_steampunk_workshop_contains_brass_gears_glass_tubes_a_robot_bi.png,20,1.1241999999983818,6.979499816894531,False,0.3626273572444916,36.26273572444916
guidance_5_5,5.5,27,50_words,50,"A seaside festival begins at dusk with lanterns, musicians, children dancing, fireworks over the water, fishing boats tied to the pier, vendors selling fruit, and a painter capturing the scene while waves shimmer under purple clouds near a wooden stage covered with flowers ribbons drums and glowing paper stars tonight.",outputs\day4_guidance_5_5\27_a_seaside_festival_begins_at_dusk_with_lanterns_musicians_childr.png,20,1.1106618999983766,6.979499816894531,False,0.37729746103286743,37.72974610328674
guidance_5_5,5.5,28,50_words,50,"A detective office is cluttered with case files, where a woman studies a city map, a man holds a flashlight, clues cover the wall, rain streaks the window, and a clock points toward midnight as coffee steams beside photographs marked with red thread across a dusty wooden desk quietly tonight.",outputs\day4_guidance_5_5\28_a_detective_office_is_cluttered_with_case_files_where_a_woman_st.png,20,1.1310672000035993,6.979499816894531,False,0.3533121943473816,35.33121943473816
guidance_5_5,5.5,29,50_words,50,"A fantasy battle unfolds in heavy rain as a dragon flies above a castle, knights defend a bridge, archers light flaming arrows, horses rear near broken shields, and lightning reveals a wizard casting blue magic while villagers watch from stone windows beside banners torn by wind over the river below.",outputs\day4_guidance_5_5\29_a_fantasy_battle_unfolds_in_heavy_rain_as_a_dragon_flies_above_a.png,20,1.1309187000006204,6.979499816894531,False,0.3753984570503235,37.53984570503235
